"Relative Time (Process)","DQN4 - _step","DQN4 - _step__MIN","DQN4 - _step__MAX","DQN4 - rewards_per_sequence","DQN4 - rewards_per_sequence__MIN","DQN4 - rewards_per_sequence__MAX"
"3199.81076647","65117","65117","65117","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3211.844712018","65343","65343","65343","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3223.69162246","65557","65557","65557","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3235.546518791","65771","65771","65771","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3247.583799734","65997","65997","65997","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3259.521540978","66217","66217","66217","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3271.907146456","66443","66443","66443","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3284.428657713","66663","66663","66663","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3296.966688602","66883","66883","66883","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3309.793630907","67103","67103","67103","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3321.342779772","67317","67317","67317","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3333.85779387","67543","67543","67543","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3346.071816129","67763","67763","67763","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3358.177162318","67983","67983","67983","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3370.590736064","68197","68197","68197","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3383.235210135","68423","68423","68423","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3395.78345479","68643","68643","68643","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3408.890968589","68863","68863","68863","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3421.945030048","69095","69095","69095","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3434.809463664","69315","69315","69315","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3447.336547206","69529","69529","69529","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3459.821837783","69749","69749","69749","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3472.051060107","69969","69969","69969","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3484.008810212","70189","70189","70189","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3496.780844012","70415","70415","70415","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3509.010725393","70635","70635","70635","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3521.735515349","70855","70855","70855","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3533.776726577","71081","71081","71081","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3545.886487331","71301","71301","71301","-4.51","-4.51","-4.51"
"3557.925775476","71521","71521","71521","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3570.81319876","71747","71747","71747","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3583.03579809","71973","71973","71973","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3595.781255867","72187","72187","72187","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3608.616073598","72413","72413","72413","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3620.732873141","72627","72627","72627","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3633.386576715","72859","72859","72859","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3646.35784441","73085","73085","73085","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3659.285247407","73317","73317","73317","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3672.000779276","73537","73537","73537","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3684.786974402","73763","73763","73763","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3697.796199677","73983","73983","73983","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3710.209657418","74203","74203","74203","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3722.180801741","74423","74423","74423","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3734.251891123","74643","74643","74643","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3746.651135633","74857","74857","74857","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3758.778036865","75083","75083","75083","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3771.227937507","75303","75303","75303","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3783.713637792","75523","75523","75523","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3796.067466164","75737","75737","75737","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3808.294693823","75957","75957","75957","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3820.710405903","76183","76183","76183","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3833.250779448","76409","76409","76409","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3845.595513127","76635","76635","76635","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3858.110767656","76861","76861","76861","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3870.742733684","77081","77081","77081","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3883.25075533","77307","77307","77307","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3895.650137123","77527","77527","77527","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3908.202142211","77747","77747","77747","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3920.606799088","77961","77961","77961","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3933.134092823","78181","78181","78181","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3945.614804044","78401","78401","78401","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3958.067152134","78621","78621","78621","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3970.542597221","78841","78841","78841","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3983.697064189","79067","79067","79067","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"3996.789882685","79287","79287","79287","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4009.748749257","79507","79507","79507","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4022.596294863","79727","79727","79727","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4035.484992232","79947","79947","79947","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4048.156381043","80173","80173","80173","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4060.91834118","80399","80399","80399","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4073.671523817","80619","80619","80619","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4086.294856205","80839","80839","80839","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4099.094081014","81065","81065","81065","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4112.182005046","81285","81285","81285","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4125.22077501","81499","81499","81499","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4137.983944957","81719","81719","81719","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4151.127219517","81939","81939","81939","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4164.061947213","82171","82171","82171","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4177.616041292","82391","82391","82391","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4191.653840173","82605","82605","82605","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4206.048190861","82825","82825","82825","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4222.255698401","83057","83057","83057","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
"4242.083265795","83271","83271","83271","-3.4699999999999998","-3.4699999999999998","-3.4699999999999998"
