"Relative Time (Process)","DQN5 - _step","DQN5 - _step__MIN","DQN5 - _step__MAX","DQN5 - rewards_per_sequence","DQN5 - rewards_per_sequence__MIN","DQN5 - rewards_per_sequence__MAX"
"1909.448568973","47123","47123","47123","-3.62","-3.62","-3.62"
"1919.936113265","47343","47343","47343","-3.62","-3.62","-3.62"
"1930.448501883","47569","47569","47569","-3.62","-3.62","-3.62"
"1940.746171878","47777","47777","47777","-3.62","-3.62","-3.62"
"1951.475988588","47997","47997","47997","-3.62","-3.62","-3.62"
"1961.953804351","48217","48217","48217","-3.62","-3.62","-3.62"
"1972.877434266","48437","48437","48437","-3.62","-3.62","-3.62"
"1983.373678309","48657","48657","48657","-3.62","-3.62","-3.62"
"1993.933549165","48883","48883","48883","-3.62","-3.62","-3.62"
"2004.430076938","49103","49103","49103","-3.62","-3.62","-3.62"
"2014.9363355","49329","49329","49329","-3.62","-3.62","-3.62"
"2025.452002483","49555","49555","49555","-3.62","-3.62","-3.62"
"2035.947770392","49781","49781","49781","-3.62","-3.62","-3.62"
"2046.446140589","50007","50007","50007","-3.62","-3.62","-3.62"
"2056.922190608","50227","50227","50227","-3.62","-3.62","-3.62"
"2067.461021698","50453","50453","50453","-3.62","-3.62","-3.62"
"2077.902391148","50673","50673","50673","-3.62","-3.62","-3.62"
"2088.426294043","50893","50893","50893","-3.62","-3.62","-3.62"
"2098.842030298","51113","51113","51113","-3.62","-3.62","-3.62"
"2109.324539375","51333","51333","51333","-3.62","-3.62","-3.62"
"2120.121147261","51571","51571","51571","-3.62","-3.62","-3.62"
"2130.626932706","51791","51791","51791","-3.62","-3.62","-3.62"
"2141.475998442","52017","52017","52017","-3.62","-3.62","-3.62"
"2152.176069862","52243","52243","52243","-3.62","-3.62","-3.62"
"2162.946021232","52469","52469","52469","-3.62","-3.62","-3.62"
"2173.6031538","52695","52695","52695","-3.62","-3.62","-3.62"
"2184.380215081","52915","52915","52915","-3.62","-3.62","-3.62"
"2194.891142322","53147","53147","53147","-3.62","-3.62","-3.62"
"2205.438960217","53373","53373","53373","-3.62","-3.62","-3.62"
"2215.957495053","53599","53599","53599","-3.62","-3.62","-3.62"
"2226.53068161","53819","53819","53819","-3.62","-3.62","-3.62"
"2237.378166942","54045","54045","54045","-3.62","-3.62","-3.62"
"2248.170571829","54271","54271","54271","-3.62","-3.62","-3.62"
"2259.298548324","54503","54503","54503","-3.62","-3.62","-3.62"
"2270.124970873","54723","54723","54723","-3.62","-3.62","-3.62"
"2281.088281988","54949","54949","54949","-3.62","-3.62","-3.62"
"2291.941762558","55175","55175","55175","-3.62","-3.62","-3.62"
"2303.10600364","55401","55401","55401","-3.62","-3.62","-3.62"
"2314.070512689","55621","55621","55621","-3.62","-3.62","-3.62"
"2325.1602381","55847","55847","55847","-3.62","-3.62","-3.62"
"2336.087363878","56079","56079","56079","-3.62","-3.62","-3.62"
"2347.052220315","56305","56305","56305","-3.62","-3.62","-3.62"
"2357.884206452","56531","56531","56531","-3.62","-3.62","-3.62"
"2369.218522739","56757","56757","56757","-3.62","-3.62","-3.62"
"2380.092354094","56983","56983","56983","-3.62","-3.62","-3.62"
"2390.930165879","57215","57215","57215","-3.62","-3.62","-3.62"
"2402.028059597","57435","57435","57435","-3.62","-3.62","-3.62"
"2413.136029579","57655","57655","57655","-3.62","-3.62","-3.62"
"2424.339618439","57905","57905","57905","-3.62","-3.62","-3.62"
"2435.543029132","58131","58131","58131","-3.62","-3.62","-3.62"
"2446.650820522","58357","58357","58357","-3.62","-3.62","-3.62"
"2457.483468252","58577","58577","58577","-3.62","-3.62","-3.62"
"2468.623666285","58809","58809","58809","-3.62","-3.62","-3.62"
"2479.705668509","59041","59041","59041","-3.62","-3.62","-3.62"
"2491.177344058","59267","59267","59267","-3.62","-3.62","-3.62"
"2502.479219931","59481","59481","59481","-3.62","-3.62","-3.62"
"2513.875977288","59707","59707","59707","-3.62","-3.62","-3.62"
"2525.067524191","59927","59927","59927","-3.62","-3.62","-3.62"
"2536.144133332","60147","60147","60147","-3.62","-3.62","-3.62"
"2547.167683198","60373","60373","60373","-3.62","-3.62","-3.62"
"2558.035051246","60587","60587","60587","-3.62","-3.62","-3.62"
"2569.505678524","60813","60813","60813","-3.62","-3.62","-3.62"
"2580.536137328","61033","61033","61033","-3.62","-3.62","-3.62"
"2591.561539482","61265","61265","61265","-3.62","-3.62","-3.62"
"2603.151775632","61491","61491","61491","-3.62","-3.62","-3.62"
"2614.495986477","61717","61717","61717","-3.62","-3.62","-3.62"
"2625.634402423","61937","61937","61937","-3.62","-3.62","-3.62"
"2637.018434879","62169","62169","62169","-3.62","-3.62","-3.62"
"2648.254357652","62395","62395","62395","-3.62","-3.62","-3.62"
"2659.566320505","62615","62615","62615","-3.62","-3.62","-3.62"
"2670.745160644","62841","62841","62841","-3.62","-3.62","-3.62"
"2682.240907641","63061","63061","63061","-3.62","-3.62","-3.62"
"2693.712531954","63287","63287","63287","-3.62","-3.62","-3.62"
"2705.015991717","63519","63519","63519","-3.62","-3.62","-3.62"
"2716.209168514","63751","63751","63751","-3.62","-3.62","-3.62"
"2727.832590917","63977","63977","63977","-3.62","-3.62","-3.62"
"2739.42562185","64203","64203","64203","-3.62","-3.62","-3.62"
"2750.933170157","64429","64429","64429","-3.62","-3.62","-3.62"
"2762.217414383","64661","64661","64661","-3.62","-3.62","-3.62"
"2773.682930013","64881","64881","64881","-3.62","-3.62","-3.62"
"2785.326023402","65107","65107","65107","-3.62","-3.62","-3.62"
"2796.90738126","65339","65339","65339","-3.62","-3.62","-3.62"
"2808.518074688","65565","65565","65565","-3.62","-3.62","-3.62"
"2819.908122005","65785","65785","65785","-3.62","-3.62","-3.62"
"2831.481906045","66011","66011","66011","-3.62","-3.62","-3.62"
"2842.942431312","66243","66243","66243","-3.62","-3.62","-3.62"
"2854.692536248","66469","66469","66469","-3.62","-3.62","-3.62"
"2866.416301673","66695","66695","66695","-3.62","-3.62","-3.62"
"2878.457995536","66921","66921","66921","-3.62","-3.62","-3.62"
"2891.082349007","67147","67147","67147","-3.62","-3.62","-3.62"
"2903.377741505","67373","67373","67373","-3.62","-3.62","-3.62"
"2914.995886661","67599","67599","67599","-3.62","-3.62","-3.62"
"2926.680656646","67825","67825","67825","-3.62","-3.62","-3.62"
"2938.325733331","68045","68045","68045","-3.62","-3.62","-3.62"
"2950.704669036","68271","68271","68271","-3.62","-3.62","-3.62"
