"Relative Time (Process)","DQN_4seq_4 - _step","DQN_4seq_4 - _step__MIN","DQN_4seq_4 - _step__MAX","DQN_4seq_4 - env_steps_inside_sim","DQN_4seq_4 - env_steps_inside_sim__MIN","DQN_4seq_4 - env_steps_inside_sim__MAX"
"818.303140577","18389","18389","18389","3388","3388","3388"
"818.335850038","18394","18394","18394","3389","3389","3389"
"818.36916054","18399","18399","18399","3390","3390","3390"
"818.487651517","18414","18414","18414","3393","3393","3393"
"820.453116618","18427","18427","18427","3395","3395","3395"
"820.495198853","18432","18432","18432","3396","3396","3396"
"820.53637313","18437","18437","18437","3397","3397","3397"
"820.707871644","18442","18442","18442","3398","3398","3398"
"820.757881549","18447","18447","18447","3399","3399","3399"
"820.802860945","18452","18452","18452","3400","3400","3400"
"820.841381028","18457","18457","18457","3401","3401","3401"
"821.132146588","18472","18472","18472","3404","3404","3404"
"821.182659811","18477","18477","18477","3405","3405","3405"
"821.233318118","18482","18482","18482","3406","3406","3406"
"821.286826452","18487","18487","18487","3407","3407","3407"
"823.377513194","18500","18500","18500","3409","3409","3409"
"823.415614788","18505","18505","18505","3410","3410","3410"
"823.448482674","18510","18510","18510","3411","3411","3411"
"823.581446615","18525","18525","18525","3414","3414","3414"
"823.630005682","18530","18530","18530","3415","3415","3415"
"823.68716355","18535","18535","18535","3416","3416","3416"
"823.745432994","18540","18540","18540","3417","3417","3417"
"825.783239815","18553","18553","18553","3419","3419","3419"
"825.78327499","18558","18558","18558","3420","3420","3420"
"825.803978434","18563","18563","18563","3421","3421","3421"
"825.839462129","18568","18568","18568","3422","3422","3422"
"825.874041787","18573","18573","18573","3423","3423","3423"
"825.980669062","18588","18588","18588","3426","3426","3426"
"826.022492428","18593","18593","18593","3427","3427","3427"
"826.057211425","18598","18598","18598","3428","3428","3428"
"826.163986667","18613","18613","18613","3431","3431","3431"
"830.129699805","18643","18643","18643","3435","3435","3435"
"830.251190475","18658","18658","18658","3438","3438","3438"
"830.29875104","18663","18663","18663","3439","3439","3439"
"830.335418053","18668","18668","18668","3440","3440","3440"
"832.493485189","18686","18686","18686","3443","3443","3443"
"832.573496855","18696","18696","18696","3445","3445","3445"
"832.656066245","18706","18706","18706","3447","3447","3447"
"832.780702156","18721","18721","18721","3450","3450","3450"
"832.8183745","18726","18726","18726","3451","3451","3451"
"832.857373416","18731","18731","18731","3452","3452","3452"
"832.89634284","18736","18736","18736","3453","3453","3453"
"834.901687497","18744","18744","18744","3454","3454","3454"
"834.978346631","18754","18754","18754","3456","3456","3456"
"835.016583936","18759","18759","18759","3457","3457","3457"
"835.057788996","18764","18764","18764","3458","3458","3458"
"835.096375093","18769","18769","18769","3459","3459","3459"
"835.135139614","18774","18774","18774","3460","3460","3460"
"835.17580433","18779","18779","18779","3461","3461","3461"
"835.2708846","18789","18789","18789","3463","3463","3463"
"835.314089592","18794","18794","18794","3464","3464","3464"
"837.424728914","18802","18802","18802","3465","3465","3465"
"837.466102035","18807","18807","18807","3466","3466","3466"
"837.580438143","18822","18822","18822","3469","3469","3469"
"837.623898221","18827","18827","18827","3470","3470","3470"
"837.672469819","18832","18832","18832","3471","3471","3471"
"837.727060788","18837","18837","18837","3472","3472","3472"
"837.767286316","18842","18842","18842","3473","3473","3473"
"837.809818878","18847","18847","18847","3474","3474","3474"
"837.85168813","18852","18852","18852","3475","3475","3475"
"841.901212281","18872","18872","18872","3477","3477","3477"
"841.941900974","18877","18877","18877","3478","3478","3478"
"842.071530769","18892","18892","18892","3481","3481","3481"
"842.303543985","18897","18897","18897","3482","3482","3482"
"842.352556821","18902","18902","18902","3483","3483","3483"
"844.385372776","18920","18920","18920","3486","3486","3486"
"844.47085395","18930","18930","18930","3488","3488","3488"
"844.516619042","18935","18935","18935","3489","3489","3489"
"844.56933175","18940","18940","18940","3490","3490","3490"
"844.635983082","18945","18945","18945","3491","3491","3491"
"844.681582498","18950","18950","18950","3492","3492","3492"
"844.723333655","18955","18955","18955","3493","3493","3493"
"844.760805238","18960","18960","18960","3494","3494","3494"
"844.799221509","18965","18965","18965","3495","3495","3495"
"846.896755341","18978","18978","18978","3497","3497","3497"
"846.931779076","18983","18983","18983","3498","3498","3498"
"847.000779247","18993","18993","18993","3500","3500","3500"
"847.034807516","18998","18998","18998","3501","3501","3501"
"847.072163895","19003","19003","19003","3502","3502","3502"
"847.106214588","19008","19008","19008","3503","3503","3503"
"847.151636178","19013","19013","19013","3504","3504","3504"
"847.188112545","19018","19018","19018","3505","3505","3505"
"847.224334381","19023","19023","19023","3506","3506","3506"
"847.263780313","19028","19028","19028","3507","3507","3507"
"849.387406242","19036","19036","19036","3508","3508","3508"
"849.431386784","19041","19041","19041","3509","3509","3509"
"849.47499355","19046","19046","19046","3510","3510","3510"
"849.523657663","19051","19051","19051","3511","3511","3511"
"849.677996985","19056","19056","19056","3512","3512","3512"
"849.76800161","19061","19061","19061","3513","3513","3513"
"849.805205914","19066","19066","19066","3514","3514","3514"
"849.844344528","19071","19071","19071","3515","3515","3515"
"849.884490729","19076","19076","19076","3516","3516","3516"
"850.130328048","19086","19086","19086","3518","3518","3518"
"850.168677117","19091","19091","19091","3519","3519","3519"
"850.211296705","19096","19096","19096","3520","3520","3520"
"853.997470242","19116","19116","19116","3522","3522","3522"
"854.044532262","19121","19121","19121","3523","3523","3523"
"854.110981846","19126","19126","19126","3524","3524","3524"
"854.234716421","19131","19131","19131","3525","3525","3525"
"854.281957229","19136","19136","19136","3526","3526","3526"
"854.393618714","19151","19151","19151","3529","3529","3529"
"856.435314943","19169","19169","19169","3532","3532","3532"
"856.469540703","19174","19174","19174","3533","3533","3533"
"856.503202318","19179","19179","19179","3534","3534","3534"
"856.537565043","19184","19184","19184","3535","3535","3535"
"856.57016559","19189","19189","19189","3536","3536","3536"
"856.641536094","19199","19199","19199","3538","3538","3538"
"856.673161959","19204","19204","19204","3539","3539","3539"
"856.748992094","19214","19214","19214","3541","3541","3541"
"858.882690796","19222","19222","19222","3542","3542","3542"
"858.983955478","19237","19237","19237","3545","3545","3545"
"859.053967466","19247","19247","19247","3547","3547","3547"
"859.120644966","19257","19257","19257","3549","3549","3549"
"859.196453851","19267","19267","19267","3551","3551","3551"
"859.234980995","19272","19272","19272","3552","3552","3552"
"859.272017306","19277","19277","19277","3553","3553","3553"
"861.53783471","19290","19290","19290","3555","3555","3555"
"861.571728665","19295","19295","19295","3556","3556","3556"
"861.61070649","19300","19300","19300","3557","3557","3557"
"861.661157881","19305","19305","19305","3558","3558","3558"
"861.781151912","19315","19315","19315","3560","3560","3560"
"861.814815664","19320","19320","19320","3561","3561","3561"
"861.989659992","19335","19335","19335","3564","3564","3564"
"862.074300164","19340","19340","19340","3565","3565","3565"
"862.152490921","19345","19345","19345","3566","3566","3566"
"865.790277589","19360","19360","19360","3567","3567","3567"
"865.826864017","19365","19365","19365","3568","3568","3568"
"865.871704176","19370","19370","19370","3569","3569","3569"
"866.12175292","19395","19395","19395","3574","3574","3574"
"866.166078147","19400","19400","19400","3575","3575","3575"
"866.224463648","19405","19405","19405","3576","3576","3576"
"868.280472811","19413","19413","19413","3577","3577","3577"
"868.32697815","19418","19418","19418","3578","3578","3578"
"868.374003403","19423","19423","19423","3579","3579","3579"
"868.475433434","19433","19433","19433","3581","3581","3581"
"868.575670397","19443","19443","19443","3583","3583","3583"
"868.621730838","19448","19448","19448","3584","3584","3584"
"868.668890542","19453","19453","19453","3585","3585","3585"
"868.71532718","19458","19458","19458","3586","3586","3586"
"868.809539303","19468","19468","19468","3588","3588","3588"
"870.847016741","19481","19481","19481","3590","3590","3590"
"870.912754441","19491","19491","19491","3592","3592","3592"
"870.944372584","19496","19496","19496","3593","3593","3593"
"871.077851679","19516","19516","19516","3597","3597","3597"
"871.116561192","19521","19521","19521","3598","3598","3598"
"871.149417798","19526","19526","19526","3599","3599","3599"
"873.233140243","19534","19534","19534","3600","3600","3600"
"873.265780644","19539","19539","19539","3601","3601","3601"
"873.297450121","19544","19544","19544","3602","3602","3602"
"873.410061956","19559","19559","19559","3605","3605","3605"
"873.453231265","19564","19564","19564","3606","3606","3606"
"873.473638528","19569","19569","19569","3607","3607","3607"
"873.506636375","19574","19574","19574","3608","3608","3608"
"873.541111751","19579","19579","19579","3609","3609","3609"
"873.575236266","19584","19584","19584","3610","3610","3610"
"873.610419668","19589","19589","19589","3611","3611","3611"
"877.385573049","19604","19604","19604","3612","3612","3612"
"877.421571799","19609","19609","19609","3613","3613","3613"
"877.458598233","19614","19614","19614","3614","3614","3614"
"877.49513967","19619","19619","19619","3615","3615","3615"
"877.530204685","19624","19624","19624","3616","3616","3616"
"877.637080807","19634","19634","19634","3618","3618","3618"
"877.693183711","19639","19639","19639","3619","3619","3619"
"877.758203128","19644","19644","19644","3620","3620","3620"
"879.883966521","19652","19652","19652","3621","3621","3621"
"879.938951592","19657","19657","19657","3622","3622","3622"
"879.997215295","19662","19662","19662","3623","3623","3623"
"880.052080318","19667","19667","19667","3624","3624","3624"
"880.10720795","19672","19672","19672","3625","3625","3625"
"880.232494585","19682","19682","19682","3627","3627","3627"
"880.29295801","19687","19687","19687","3628","3628","3628"
"880.348626333","19692","19692","19692","3629","3629","3629"
"882.563023078","19705","19705","19705","3631","3631","3631"
"882.621871496","19710","19710","19710","3632","3632","3632"
"882.677636454","19715","19715","19715","3633","3633","3633"
"882.815424035","19725","19725","19725","3635","3635","3635"
"882.864911149","19730","19730","19730","3636","3636","3636"
"882.899143391","19735","19735","19735","3637","3637","3637"
"882.934355167","19740","19740","19740","3638","3638","3638"
"882.969441511","19745","19745","19745","3639","3639","3639"
"885.230200902","19778","19778","19778","3645","3645","3645"
"885.263770098","19783","19783","19783","3646","3646","3646"
"885.36886177","19798","19798","19798","3649","3649","3649"
"889.301289994","19838","19838","19838","3655","3655","3655"
"889.33865799","19843","19843","19843","3656","3656","3656"
"889.413245078","19853","19853","19853","3658","3658","3658"
"889.489172175","19863","19863","19863","3660","3660","3660"
"889.533411464","19868","19868","19868","3661","3661","3661"
"889.572671659","19873","19873","19873","3662","3662","3662"
"891.718258168","19887","19887","19887","3664","3664","3664"
"891.755132359","19892","19892","19892","3665","3665","3665"
"891.792599513","19897","19897","19897","3666","3666","3666"
"891.830490925","19902","19902","19902","3667","3667","3667"
"891.992971795","19917","19917","19917","3670","3670","3670"
"894.294664713","19946","19946","19946","3675","3675","3675"
"894.368836495","19956","19956","19956","3677","3677","3677"
"894.405459911","19961","19961","19961","3678","3678","3678"
"894.441943162","19966","19966","19966","3679","3679","3679"
"894.515304239","19976","19976","19976","3681","3681","3681"
"894.555145443","19981","19981","19981","3682","3682","3682"
"894.627758824","19991","19991","19991","3684","3684","3684"
"894.660043281","19996","19996","19996","3685","3685","3685"
"894.698804916","20001","20001","20001","3686","3686","3686"
"896.852597843","20015","20015","20015","3688","3688","3688"
"896.895762337","20020","20020","20020","3689","3689","3689"
"896.941788722","20025","20025","20025","3690","3690","3690"
"897.081143158","20040","20040","20040","3693","3693","3693"
"897.11898276","20045","20045","20045","3694","3694","3694"
"897.191766514","20055","20055","20055","3696","3696","3696"
"897.230309859","20060","20060","20060","3697","3697","3697"
"900.757756208","20080","20080","20080","3699","3699","3699"
"900.794520891","20085","20085","20085","3700","3700","3700"
"900.902145554","20100","20100","20100","3703","3703","3703"
"900.937688296","20105","20105","20105","3704","3704","3704"
"900.979447473","20110","20110","20110","3705","3705","3705"
"903.091707309","20123","20123","20123","3707","3707","3707"
"903.135227266","20128","20128","20128","3708","3708","3708"
"903.171833232","20133","20133","20133","3709","3709","3709"
"903.212089616","20138","20138","20138","3710","3710","3710"
"903.248849917","20143","20143","20143","3711","3711","3711"
"903.294775725","20148","20148","20148","3712","3712","3712"
"903.333281425","20153","20153","20153","3713","3713","3713"
"903.446212697","20168","20168","20168","3716","3716","3716"
"903.520426388","20173","20173","20173","3717","3717","3717"
"905.54818492","20181","20181","20181","3718","3718","3718"
"905.587485768","20186","20186","20186","3719","3719","3719"
"905.704640401","20201","20201","20201","3722","3722","3722"
"905.751803487","20206","20206","20206","3723","3723","3723"
"905.796603608","20211","20211","20211","3724","3724","3724"
"905.922103539","20226","20226","20226","3727","3727","3727"
"905.963407407","20231","20231","20231","3728","3728","3728"
"906.003166804","20236","20236","20236","3729","3729","3729"
"908.006707538","20244","20244","20244","3730","3730","3730"
"908.082820941","20254","20254","20254","3732","3732","3732"
"908.120851297","20259","20259","20259","3733","3733","3733"
"908.161407391","20264","20264","20264","3734","3734","3734"
"908.205702737","20269","20269","20269","3735","3735","3735"
"908.245386018","20274","20274","20274","3736","3736","3736"
"908.293522688","20279","20279","20279","3737","3737","3737"
"908.37633989","20289","20289","20289","3739","3739","3739"
"912.061690365","20309","20309","20309","3741","3741","3741"
"912.143744918","20319","20319","20319","3743","3743","3743"
"912.185008314","20324","20324","20324","3744","3744","3744"
"912.227250773","20329","20329","20329","3745","3745","3745"
"912.271204353","20334","20334","20334","3746","3746","3746"
"912.404005808","20349","20349","20349","3749","3749","3749"
"914.494836492","20362","20362","20362","3751","3751","3751"
"914.533776688","20367","20367","20367","3752","3752","3752"
"914.573340811","20372","20372","20372","3753","3753","3753"
"914.612102371","20377","20377","20377","3754","3754","3754"
"914.693423682","20387","20387","20387","3756","3756","3756"
"914.739232473","20392","20392","20392","3757","3757","3757"
"914.782236715","20397","20397","20397","3758","3758","3758"
"914.822158878","20402","20402","20402","3759","3759","3759"
"914.862265319","20407","20407","20407","3760","3760","3760"
"916.980712208","20420","20420","20420","3762","3762","3762"
"917.019559634","20425","20425","20425","3763","3763","3763"
"917.178776581","20445","20445","20445","3767","3767","3767"
"917.236666022","20450","20450","20450","3768","3768","3768"
"917.362523978","20465","20465","20465","3771","3771","3771"
"917.405447367","20470","20470","20470","3772","3772","3772"
"919.486647941","20483","20483","20483","3774","3774","3774"
"919.655530899","20503","20503","20503","3778","3778","3778"
"919.697718906","20508","20508","20508","3779","3779","3779"
"919.749005092","20513","20513","20513","3780","3780","3780"
"919.787846631","20518","20518","20518","3781","3781","3781"
"919.868239995","20528","20528","20528","3783","3783","3783"
"923.53540447","20543","20543","20543","3784","3784","3784"
"923.578295108","20548","20548","20548","3785","3785","3785"
"923.660757889","20558","20558","20558","3787","3787","3787"
"923.70250575","20563","20563","20563","3788","3788","3788"
"923.746123585","20568","20568","20568","3789","3789","3789"
"923.838129908","20578","20578","20578","3791","3791","3791"
"923.879225374","20583","20583","20583","3792","3792","3792"
"923.960481674","20593","20593","20593","3794","3794","3794"
"926.073549261","20606","20606","20606","3796","3796","3796"
"926.194004601","20621","20621","20621","3799","3799","3799"
"926.241024994","20626","20626","20626","3800","3800","3800"
"926.281649173","20631","20631","20631","3801","3801","3801"
"926.383206994","20636","20636","20636","3802","3802","3802"
"926.383243854","20641","20641","20641","3803","3803","3803"
"926.418992203","20646","20646","20646","3804","3804","3804"
"926.459380796","20651","20651","20651","3805","3805","3805"
"928.520431724","20665","20665","20665","3807","3807","3807"
"928.562927167","20670","20670","20670","3808","3808","3808"
"928.603171263","20675","20675","20675","3809","3809","3809"
"928.724480383","20690","20690","20690","3812","3812","3812"
"928.770901789","20695","20695","20695","3813","3813","3813"
"928.855248058","20705","20705","20705","3815","3815","3815"
"928.934454721","20715","20715","20715","3817","3817","3817"
"928.976237823","20720","20720","20720","3818","3818","3818"
"931.117139738","20734","20734","20734","3820","3820","3820"
"931.156390395","20739","20739","20739","3821","3821","3821"
"931.233035576","20749","20749","20749","3823","3823","3823"
"931.277067828","20754","20754","20754","3824","3824","3824"
"931.326953614","20759","20759","20759","3825","3825","3825"
"931.372485166","20764","20764","20764","3826","3826","3826"
"931.415470782","20769","20769","20769","3827","3827","3827"
"931.45612617","20774","20774","20774","3828","3828","3828"
"931.496202573","20779","20779","20779","3829","3829","3829"
"935.282915249","20794","20794","20794","3830","3830","3830"
"935.32310293","20799","20799","20799","3831","3831","3831"
"935.365907875","20804","20804","20804","3832","3832","3832"
"935.406118567","20809","20809","20809","3833","3833","3833"
"935.446796102","20814","20814","20814","3834","3834","3834"
"935.49103204","20819","20819","20819","3835","3835","3835"
"935.535576131","20824","20824","20824","3836","3836","3836"
"935.579156912","20829","20829","20829","3837","3837","3837"
"935.619388001","20834","20834","20834","3838","3838","3838"
"935.658967221","20839","20839","20839","3839","3839","3839"
"935.699340628","20844","20844","20844","3840","3840","3840"
"937.81751872","20852","20852","20852","3841","3841","3841"
"937.856668608","20857","20857","20857","3842","3842","3842"
"937.89771628","20862","20862","20862","3843","3843","3843"
"937.939452492","20867","20867","20867","3844","3844","3844"
"937.978482655","20872","20872","20872","3845","3845","3845"
"938.021861149","20877","20877","20877","3846","3846","3846"
"938.113007318","20887","20887","20887","3848","3848","3848"
"938.153545667","20892","20892","20892","3849","3849","3849"
"938.196938489","20897","20897","20897","3850","3850","3850"
"940.426714339","20915","20915","20915","3853","3853","3853"
"940.466570506","20920","20920","20920","3854","3854","3854"
"940.596839286","20935","20935","20935","3857","3857","3857"
"940.645310138","20940","20940","20940","3858","3858","3858"
"940.692140424","20945","20945","20945","3859","3859","3859"
"940.733505355","20950","20950","20950","3860","3860","3860"
"940.774898693","20955","20955","20955","3861","3861","3861"
"940.815056884","20960","20960","20960","3862","3862","3862"
"940.856550111","20965","20965","20965","3863","3863","3863"
"943.062841079","20978","20978","20978","3865","3865","3865"
"943.102410715","20983","20983","20983","3866","3866","3866"
"943.147992711","20988","20988","20988","3867","3867","3867"
"943.322305448","21008","21008","21008","3871","3871","3871"
"943.363914062","21013","21013","21013","3872","3872","3872"
"943.403876854","21018","21018","21018","3873","3873","3873"
"943.443375089","21023","21023","21023","3874","3874","3874"
"947.336974066","21048","21048","21048","3877","3877","3877"
"947.418185356","21058","21058","21058","3879","3879","3879"
"947.463116021","21063","21063","21063","3880","3880","3880"
"947.512804699","21068","21068","21068","3881","3881","3881"
"947.557279703","21073","21073","21073","3882","3882","3882"
"947.595770485","21078","21078","21078","3883","3883","3883"
"949.805537325","21096","21096","21096","3886","3886","3886"
"949.845277682","21101","21101","21101","3887","3887","3887"
"949.8860626","21106","21106","21106","3888","3888","3888"
"950.013941409","21121","21121","21121","3891","3891","3891"
"950.059950197","21126","21126","21126","3892","3892","3892"
"950.143740237","21136","21136","21136","3894","3894","3894"
"950.184862525","21141","21141","21141","3895","3895","3895"
"950.224996857","21146","21146","21146","3896","3896","3896"
"950.266479588","21151","21151","21151","3897","3897","3897"
"952.390915247","21159","21159","21159","3898","3898","3898"
"952.465964965","21169","21169","21169","3900","3900","3900"
"952.50637645","21174","21174","21174","3901","3901","3901"
"952.547922866","21179","21179","21179","3902","3902","3902"
"952.592478169","21184","21184","21184","3903","3903","3903"
"952.639388539","21189","21189","21189","3904","3904","3904"
"952.806199504","21209","21209","21209","3908","3908","3908"
"952.848804875","21214","21214","21214","3909","3909","3909"
"954.954187274","21222","21222","21222","3910","3910","3910"
"954.995592836","21227","21227","21227","3911","3911","3911"
"955.076687923","21237","21237","21237","3913","3913","3913"
"955.19846961","21252","21252","21252","3916","3916","3916"
"955.28729724","21262","21262","21262","3918","3918","3918"
"955.36800637","21272","21272","21272","3920","3920","3920"
"959.115512726","21287","21287","21287","3921","3921","3921"
"959.15379142","21292","21292","21292","3922","3922","3922"
"959.192070462","21297","21297","21297","3923","3923","3923"
"959.232494933","21302","21302","21302","3924","3924","3924"
"959.270788144","21307","21307","21307","3925","3925","3925"
"959.312958442","21312","21312","21312","3926","3926","3926"
"959.439259934","21327","21327","21327","3929","3929","3929"
"961.537609174","21345","21345","21345","3932","3932","3932"
"961.580051428","21350","21350","21350","3933","3933","3933"
"961.619027296","21355","21355","21355","3934","3934","3934"
"961.657629703","21360","21360","21360","3935","3935","3935"
"961.697514965","21365","21365","21365","3936","3936","3936"
"961.739145144","21370","21370","21370","3937","3937","3937"
"961.776885738","21375","21375","21375","3938","3938","3938"
"961.903519331","21390","21390","21390","3941","3941","3941"
"961.943615247","21395","21395","21395","3942","3942","3942"
"961.983456281","21400","21400","21400","3943","3943","3943"
"964.093232242","21413","21413","21413","3945","3945","3945"
"964.158039655","21423","21423","21423","3947","3947","3947"
"964.238977813","21433","21433","21433","3949","3949","3949"
"964.2788001","21438","21438","21438","3950","3950","3950"
"964.327506435","21443","21443","21443","3951","3951","3951"
"964.447332407","21458","21458","21458","3954","3954","3954"
"966.464624785","21471","21471","21471","3956","3956","3956"
"966.503757522","21476","21476","21476","3957","3957","3957"
"966.542020547","21481","21481","21481","3958","3958","3958"
"966.58258569","21486","21486","21486","3959","3959","3959"
"966.622095725","21491","21491","21491","3960","3960","3960"
"966.665848028","21496","21496","21496","3961","3961","3961"
"966.704687015","21501","21501","21501","3962","3962","3962"
"966.791153539","21511","21511","21511","3964","3964","3964"
"966.873228836","21516","21516","21516","3965","3965","3965"
"966.873274828","21521","21521","21521","3966","3966","3966"
"970.609955835","21541","21541","21541","3968","3968","3968"
"970.647335798","21546","21546","21546","3969","3969","3969"
"970.686074545","21551","21551","21551","3970","3970","3970"
"970.723768813","21556","21556","21556","3971","3971","3971"
"970.765338631","21561","21561","21561","3972","3972","3972"
"970.80459596","21566","21566","21566","3973","3973","3973"
"970.852518143","21571","21571","21571","3974","3974","3974"
"970.890519734","21576","21576","21576","3975","3975","3975"
"970.969955786","21586","21586","21586","3977","3977","3977"
"973.042428666","21594","21594","21594","3978","3978","3978"
"973.084715628","21599","21599","21599","3979","3979","3979"
"973.124655097","21604","21604","21604","3980","3980","3980"
"973.163855891","21609","21609","21609","3981","3981","3981"
"973.202474049","21614","21614","21614","3982","3982","3982"
"973.244763505","21619","21619","21619","3983","3983","3983"
"973.289954886","21624","21624","21624","3984","3984","3984"
"973.41393769","21639","21639","21639","3987","3987","3987"
"973.492595618","21649","21649","21649","3989","3989","3989"
"975.54950764","21662","21662","21662","3991","3991","3991"
"975.588058454","21667","21667","21667","3992","3992","3992"
"975.665780044","21677","21677","21677","3994","3994","3994"
"975.71100553","21682","21682","21682","3995","3995","3995"
"975.757025228","21687","21687","21687","3996","3996","3996"
"975.798906881","21692","21692","21692","3997","3997","3997"
"975.839242019","21697","21697","21697","3998","3998","3998"
"975.918873943","21707","21707","21707","4000","4000","4000"
"978.018613636","21715","21715","21715","4001","4001","4001"
"978.064119483","21720","21720","21720","4002","4002","4002"
"978.104162125","21725","21725","21725","4003","4003","4003"
"978.142643275","21730","21730","21730","4004","4004","4004"
"978.182614694","21735","21735","21735","4005","4005","4005"
"978.272535331","21745","21745","21745","4007","4007","4007"
"978.315458944","21750","21750","21750","4008","4008","4008"
"978.355095864","21755","21755","21755","4009","4009","4009"
"978.395853751","21760","21760","21760","4010","4010","4010"
"982.371379189","21780","21780","21780","4012","4012","4012"
"982.634985607","21810","21810","21810","4018","4018","4018"
"982.681227039","21815","21815","21815","4019","4019","4019"
"982.728595211","21820","21820","21820","4020","4020","4020"
"982.77400484","21825","21825","21825","4021","4021","4021"
"984.826419248","21833","21833","21833","4022","4022","4022"
"984.901033706","21843","21843","21843","4024","4024","4024"
"984.936939773","21848","21848","21848","4025","4025","4025"
"985.020674203","21858","21858","21858","4027","4027","4027"
"985.066967598","21863","21863","21863","4028","4028","4028"
"985.146111861","21873","21873","21873","4030","4030","4030"
"985.183861519","21878","21878","21878","4031","4031","4031"
"985.22080267","21883","21883","21883","4032","4032","4032"
"987.492962041","21901","21901","21901","4035","4035","4035"
"987.529983016","21906","21906","21906","4036","4036","4036"
"987.571351735","21911","21911","21911","4037","4037","4037"
"987.614707928","21916","21916","21916","4038","4038","4038"
"987.650613068","21921","21921","21921","4039","4039","4039"
"987.72838334","21931","21931","21931","4041","4041","4041"
"987.765312509","21936","21936","21936","4042","4042","4042"
"987.801342909","21941","21941","21941","4043","4043","4043"
"987.872177129","21951","21951","21951","4045","4045","4045"
"990.072336127","21964","21964","21964","4047","4047","4047"
"990.121883296","21969","21969","21969","4048","4048","4048"
"990.281244093","21979","21979","21979","4050","4050","4050"
"990.355060418","21984","21984","21984","4051","4051","4051"
"990.422231596","21989","21989","21989","4052","4052","4052"
"990.536991694","21999","21999","21999","4054","4054","4054"
"990.610836102","22009","22009","22009","4056","4056","4056"
"994.522844945","22024","22024","22024","4057","4057","4057"
"994.586584435","22029","22029","22029","4058","4058","4058"
"994.629948677","22034","22034","22034","4059","4059","4059"
"994.727629779","22044","22044","22044","4061","4061","4061"
"994.770226638","22049","22049","22049","4062","4062","4062"
"994.864625226","22059","22059","22059","4064","4064","4064"
"994.908077052","22064","22064","22064","4065","4065","4065"
"994.949778574","22069","22069","22069","4066","4066","4066"
"995.01250193","22074","22074","22074","4067","4067","4067"
"997.196303865","22092","22092","22092","4070","4070","4070"
"997.236855235","22097","22097","22097","4071","4071","4071"
"997.275195244","22102","22102","22102","4072","4072","4072"
"997.314352385","22107","22107","22107","4073","4073","4073"
"997.35845593","22112","22112","22112","4074","4074","4074"
"997.435383431","22122","22122","22122","4076","4076","4076"
"997.474542459","22127","22127","22127","4077","4077","4077"
"997.510397195","22132","22132","22132","4078","4078","4078"
"997.5473476","22137","22137","22137","4079","4079","4079"
"999.549584587","22145","22145","22145","4080","4080","4080"
"999.589996078","22150","22150","22150","4081","4081","4081"
"999.635127773","22155","22155","22155","4082","4082","4082"
"999.684950261","22160","22160","22160","4083","4083","4083"
"999.741498533","22165","22165","22165","4084","4084","4084"
"999.795298887","22170","22170","22170","4085","4085","4085"
"999.841102269","22175","22175","22175","4086","4086","4086"
"999.928673704","22185","22185","22185","4088","4088","4088"
"999.98049644","22190","22190","22190","4089","4089","4089"
"1000.030122469","22195","22195","22195","4090","4090","4090"
"1000.072041555","22200","22200","22200","4091","4091","4091"
"1002.244157457","22208","22208","22208","4092","4092","4092"
"1002.303764223","22213","22213","22213","4093","4093","4093"
"1002.350317808","22218","22218","22218","4094","4094","4094"
"1002.400454832","22223","22223","22223","4095","4095","4095"
"1002.479501967","22233","22233","22233","4097","4097","4097"
"1002.518009434","22238","22238","22238","4098","4098","4098"
"1002.553624601","22243","22243","22243","4099","4099","4099"
"1002.591304899","22248","22248","22248","4100","4100","4100"
"1002.626268656","22253","22253","22253","4101","4101","4101"
"1002.662005565","22258","22258","22258","4102","4102","4102"
"1002.699190078","22263","22263","22263","4103","4103","4103"
"1006.491642754","22278","22278","22278","4104","4104","4104"
"1006.530268836","22283","22283","22283","4105","4105","4105"
"1006.567481923","22288","22288","22288","4106","4106","4106"
"1006.604662261","22293","22293","22293","4107","4107","4107"
"1006.642375632","22298","22298","22298","4108","4108","4108"
"1006.720880567","22308","22308","22308","4110","4110","4110"
"1006.769172498","22313","22313","22313","4111","4111","4111"
"1006.806494559","22318","22318","22318","4112","4112","4112"
"1006.844821956","22323","22323","22323","4113","4113","4113"
"1008.911223232","22331","22331","22331","4114","4114","4114"
"1009.043261052","22346","22346","22346","4117","4117","4117"
"1009.075920366","22351","22351","22351","4118","4118","4118"
"1009.117211307","22356","22356","22356","4119","4119","4119"
"1009.168086886","22361","22361","22361","4120","4120","4120"
"1009.252571539","22371","22371","22371","4122","4122","4122"
"1009.291717721","22376","22376","22376","4123","4123","4123"
"1009.332553917","22381","22381","22381","4124","4124","4124"
"1011.571527766","22404","22404","22404","4128","4128","4128"
"1011.649490055","22414","22414","22414","4130","4130","4130"
"1011.695518878","22419","22419","22419","4131","4131","4131"
"1011.777016167","22429","22429","22429","4133","4133","4133"
"1014.033164979","22452","22452","22452","4137","4137","4137"
"1014.193042464","22472","22472","22472","4141","4141","4141"
"1014.237646236","22477","22477","22477","4142","4142","4142"
"1014.359227716","22492","22492","22492","4145","4145","4145"
"1014.39812359","22497","22497","22497","4146","4146","4146"
"1018.272349587","22512","22512","22512","4147","4147","4147"
"1018.313446746","22517","22517","22517","4148","4148","4148"
