"Relative Time (Process)","DQN3 - _step","DQN3 - _step__MIN","DQN3 - _step__MAX","DQN3 - rewards_per_sequence","DQN3 - rewards_per_sequence__MIN","DQN3 - rewards_per_sequence__MAX"
"436.850554507","11661","11661","11661","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"445.643225791","11887","11887","11887","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"454.221011046","12107","12107","12107","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"462.677055845","12339","12339","12339","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"471.208530312","12565","12565","12565","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"479.714512448","12791","12791","12791","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"488.397897965","13011","13011","13011","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"497.069430243","13237","13237","13237","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"505.812982087","13463","13463","13463","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"514.411006103","13689","13689","13689","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"522.733163632","13909","13909","13909","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"531.208821589","14129","14129","14129","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"540.243611908","14355","14355","14355","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"549.041862533","14569","14569","14569","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"557.760481495","14789","14789","14789","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"566.699088404","15021","15021","15021","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"575.278209821","15247","15247","15247","-4.3100000000000005","-4.3100000000000005","-4.3100000000000005"
"584.206333664","15473","15473","15473","-4.09","-4.09","-4.09"
"592.821290224","15699","15699","15699","-5.1899999999999995","-5.1899999999999995","-5.1899999999999995"
"601.778726742","15919","15919","15919","-5.1899999999999995","-5.1899999999999995","-5.1899999999999995"
"610.841987098","16145","16145","16145","-5.1899999999999995","-5.1899999999999995","-5.1899999999999995"
"619.72933827","16365","16365","16365","-5.1899999999999995","-5.1899999999999995","-5.1899999999999995"
"628.724846143","16591","16591","16591","-5.1899999999999995","-5.1899999999999995","-5.1899999999999995"
"637.333037771","16811","16811","16811","-5.1899999999999995","-5.1899999999999995","-5.1899999999999995"
"646.181883737","17031","17031","17031","-5.1899999999999995","-5.1899999999999995","-5.1899999999999995"
"654.839550357","17251","17251","17251","-4.09","-4.09","-4.09"
"663.564483873","17471","17471","17471","-4.09","-4.09","-4.09"
"672.264640102","17685","17685","17685","-4.09","-4.09","-4.09"
"681.312346482","17905","17905","17905","-4.09","-4.09","-4.09"
"690.293591474","18125","18125","18125","-4.09","-4.09","-4.09"
"699.363193928","18345","18345","18345","-4.09","-4.09","-4.09"
"708.740110964","18559","18559","18559","-4.09","-4.09","-4.09"
"717.486182208","18779","18779","18779","-4.09","-4.09","-4.09"
"726.081089799","18999","18999","18999","-4.09","-4.09","-4.09"
"735.485016427","19219","19219","19219","-4.09","-4.09","-4.09"
"744.262525442","19439","19439","19439","-4.09","-4.09","-4.09"
"753.22328756","19659","19659","19659","-4.09","-4.09","-4.09"
"762.529806145","19891","19891","19891","-4.09","-4.09","-4.09"
"772.033987965","20111","20111","20111","-4.09","-4.09","-4.09"
"781.055769256","20337","20337","20337","-4.09","-4.09","-4.09"
"790.379528211","20557","20557","20557","-4.09","-4.09","-4.09"
"799.705758121","20771","20771","20771","-4.09","-4.09","-4.09"
"809.4055464","20991","20991","20991","-4.09","-4.09","-4.09"
"819.364617041","21217","21217","21217","-4.09","-4.09","-4.09"
"829.015141701","21443","21443","21443","-4.09","-4.09","-4.09"
"838.664240698","21669","21669","21669","-4.09","-4.09","-4.09"
"848.023098401","21889","21889","21889","-4.09","-4.09","-4.09"
"5166.279804365","22109","22109","22109","-4.09","-4.09","-4.09"
"5178.115766464","22323","22323","22323","-4.09","-4.09","-4.09"
"5184.626116058","22537","22537","22537","-4.09","-4.09","-4.09"
"5194.013461768","22757","22757","22757","-4.09","-4.09","-4.09"
"5203.946774142","22973","22973","22973","-5.64","-5.64","-5.64"
"5214.018314982","23181","23181","23181","-5.64","-5.64","-5.64"
"5223.793307399","23395","23395","23395","-5.64","-5.64","-5.64"
"5233.416541124","23609","23609","23609","-4.09","-4.09","-4.09"
"5242.401116054","23829","23829","23829","-4.09","-4.09","-4.09"
"5252.304321546","24055","24055","24055","-4.09","-4.09","-4.09"
"5263.46768353","24269","24269","24269","-4.09","-4.09","-4.09"
"5275.018500947","24489","24489","24489","-4.09","-4.09","-4.09"
"5286.168928342","24709","24709","24709","-4.09","-4.09","-4.09"
"5295.766092067","24929","24929","24929","-4.09","-4.09","-4.09"
"5306.134091233","25149","25149","25149","-4.09","-4.09","-4.09"
"5316.052427982","25369","25369","25369","-5.05","-5.05","-5.05"
"5325.708817178","25583","25583","25583","-4.09","-4.09","-4.09"
"5335.710179077","25803","25803","25803","-4.09","-4.09","-4.09"
"5345.484852396","26017","26017","26017","-4.09","-4.09","-4.09"
"5355.375235545","26243","26243","26243","-4.09","-4.09","-4.09"
"5365.430027588","26463","26463","26463","-4.09","-4.09","-4.09"
"5375.187124624","26683","26683","26683","-4.09","-4.09","-4.09"
"5385.258604128","26897","26897","26897","-4.09","-4.09","-4.09"
"5395.342606689","27117","27117","27117","-4.09","-4.09","-4.09"
"5405.282504156","27331","27331","27331","-4.09","-4.09","-4.09"
"5415.549237699","27557","27557","27557","-4.09","-4.09","-4.09"
"5426.016476852","27789","27789","27789","-4.09","-4.09","-4.09"
"5437.291967686","28015","28015","28015","-4.09","-4.09","-4.09"
"5447.22225864","28229","28229","28229","-4.09","-4.09","-4.09"
"5457.490043785","28443","28443","28443","-4.09","-4.09","-4.09"
"5467.345301064","28657","28657","28657","-4.09","-4.09","-4.09"
"5477.588825557","28877","28877","28877","-5.05","-5.05","-5.05"
"5487.860297171","29109","29109","29109","-4.09","-4.09","-4.09"
"5498.014243182","29329","29329","29329","-4.09","-4.09","-4.09"
"5508.077868089","29555","29555","29555","-4.09","-4.09","-4.09"
"5518.909055001","29769","29769","29769","-4.09","-4.09","-4.09"
"5529.31442053","29989","29989","29989","-4.09","-4.09","-4.09"
"5539.361519957","30209","30209","30209","-4.09","-4.09","-4.09"
"5549.726845865","30423","30423","30423","-4.09","-4.09","-4.09"
"5560.04058062","30643","30643","30643","-4.09","-4.09","-4.09"
"5570.26542693","30863","30863","30863","-4.09","-4.09","-4.09"
"5580.998134871","31077","31077","31077","-4.09","-4.09","-4.09"
"5591.130475727","31303","31303","31303","-4.09","-4.09","-4.09"
"5600.915734088","31517","31517","31517","-4.09","-4.09","-4.09"
"5611.555653689","31737","31737","31737","-4.09","-4.09","-4.09"
"5621.937145429","31951","31951","31951","-4.09","-4.09","-4.09"
"5632.02667875","32171","32171","32171","-4.09","-4.09","-4.09"
"5642.311530305","32391","32391","32391","-4.09","-4.09","-4.09"
"5652.640967283","32611","32611","32611","-4.09","-4.09","-4.09"
"5662.8247978","32831","32831","32831","-4.09","-4.09","-4.09"
"5673.294821073","33051","33051","33051","-4.09","-4.09","-4.09"
"5683.564790582","33265","33265","33265","-4.09","-4.09","-4.09"
"5693.815670922","33479","33479","33479","-4.09","-4.09","-4.09"
"5704.17558112","33699","33699","33699","-4.09","-4.09","-4.09"
"5714.809405783","33919","33919","33919","-4.09","-4.09","-4.09"
"5726.572623361","34139","34139","34139","-4.09","-4.09","-4.09"
"5737.515773646","34365","34365","34365","-4.09","-4.09","-4.09"
"5747.999296267","34591","34591","34591","-4.09","-4.09","-4.09"
"5758.447933965","34805","34805","34805","-4.09","-4.09","-4.09"
"5768.98341526","35025","35025","35025","-4.09","-4.09","-4.09"
"5779.707579501","35245","35245","35245","-4.09","-4.09","-4.09"
"5790.571251847","35477","35477","35477","-4.09","-4.09","-4.09"
"5801.219094393","35691","35691","35691","-4.09","-4.09","-4.09"
"5811.613499906","35905","35905","35905","-4.09","-4.09","-4.09"
"5823.193694523","36125","36125","36125","-4.09","-4.09","-4.09"
"5834.174969705","36345","36345","36345","-4.09","-4.09","-4.09"
"5844.951543943","36571","36571","36571","-4.09","-4.09","-4.09"
"5855.70699306","36791","36791","36791","-4.09","-4.09","-4.09"
"5866.645255109","37011","37011","37011","-4.09","-4.09","-4.09"
"5877.286663799","37225","37225","37225","-4.09","-4.09","-4.09"
"5888.136245146","37445","37445","37445","-4.09","-4.09","-4.09"
"5899.244346212","37665","37665","37665","-4.09","-4.09","-4.09"
"5910.209066932","37891","37891","37891","-5.1899999999999995","-5.1899999999999995","-5.1899999999999995"
"5921.545730214","38117","38117","38117","-4.09","-4.09","-4.09"
"5933.034543891","38337","38337","38337","-4.09","-4.09","-4.09"
"5946.980164732","38557","38557","38557","-4.09","-4.09","-4.09"
"5962.9761065","38789","38789","38789","-4.09","-4.09","-4.09"
"6035.634292237","39015","39015","39015","-4.09","-4.09","-4.09"
"6046.787298884","39235","39235","39235","-4.09","-4.09","-4.09"
"6067.196725779","39461","39461","39461","-4.09","-4.09","-4.09"
"6095.598708523","39669","39669","39669","-4.09","-4.09","-4.09"
"6126.004869823","39889","39889","39889","-4.09","-4.09","-4.09"
